2*x^23+y^3
x: 7.4, y: 8.2, z: 1.96499e+20
x: 7.4, y: 8.4, z: 1.96499e+20
x: 7.4, y: 8.6, z: 1.96499e+20
x: 7.4, y: 8.8, z: 1.96499e+20
x: 7.4, y: 9, z: 1.96499e+20
x: 7.4, y: 9.2, z: 1.96499e+20
x: 7.4, y: 9.4, z: 1.96499e+20
x: 7.4, y: 9.6, z: 1.96499e+20
x: 7.4, y: 9.8, z: 1.96499e+20
x: 7.4, y: 10, z: 1.96499e+20
x: 7.6, y: -10, z: 4.7778e+61
x: 7.6, y: -9.8, z: 4.7778e+61
x: 7.6, y: -9.6, z: 4.7778e+61
x: 7.6, y: -9.4, z: 4.7778e+61
x: 7.6, y: -9.2, z: 4.7778e+61
x: 7.6, y: -9, z: 4.7778e+61
x: 7.6, y: -8.8, z: 4.7778e+61
x: 7.6, y: -8.6, z: 4.7778e+61
x: 7.6, y: -8.4, z: 4.7778e+61
x: 7.6, y: -8.2, z: 4.7778e+61
x: 7.6, y: -8, z: 4.7778e+61
x: 7.6, y: -7.8, z: 4.7778e+61
x: 7.6, y: -7.6, z: 4.7778e+61
x: 7.6, y: -7.4, z: 4.7778e+61
x: 7.6, y: -7.2, z: 4.7778e+61
x: 7.6, y: -7, z: 4.7778e+61
x: 7.6, y: -6.8, z: 4.7778e+61
x: 7.6, y: -6.6, z: 4.7778e+61
x: 7.6, y: -6.4, z: 4.7778e+61
x: 7.6, y: -6.2, z: 4.7778e+61
x: 7.6, y: -6, z: 4.7778e+61
x: 7.6, y: -5.8, z: 4.7778e+61
x: 7.6, y: -5.6, z: 4.7778e+61
x: 7.6, y: -5.4, z: 4.7778e+61
x: 7.6, y: -5.2, z: 4.7778e+61
x: 7.6, y: -5, z: 4.7778e+61
x: 7.6, y: -4.8, z: 4.7778e+61
x: 7.6, y: -4.6, z: 4.7778e+61
x: 7.6, y: -4.4, z: 4.7778e+61
x: 7.6, y: -4.2, z: 4.7778e+61
x: 7.6, y: -4, z: 4.7778e+61
x: 7.6, y: -3.8, z: 4.7778e+61
x: 7.6, y: -3.6, z: 4.7778e+61
x: 7.6, y: -3.4, z: 4.7778e+61
x: 7.6, y: -3.2, z: 4.7778e+61
x: 7.6, y: -3, z: 4.7778e+61
x: 7.6, y: -2.8, z: 4.7778e+61
x: 7.6, y: -2.6, z: 4.7778e+61
x: 7.6, y: -2.4, z: 4.7778e+61
x: 7.6, y: -2.2, z: 4.7778e+61
x: 7.6, y: -2, z: 4.7778e+61
x: 7.6, y: -1.8, z: 4.7778e+61
x: 7.6, y: -1.6, z: 4.7778e+61
x: 7.6, y: -1.4, z: 4.7778e+61
x: 7.6, y: -1.2, z: 4.7778e+61
x: 7.6, y: -1, z: 4.7778e+61
x: 7.6, y: -0.8, z: 4.7778e+61
x: 7.6, y: -0.6, z: 4.7778e+61
x: 7.6, y: -0.4, z: 4.7778e+61
x: 7.6, y: -0.2, z: 4.7778e+61
x: 7.6, y: -2.05391e-15, z: 4.7778e+61
x: 7.6, y: 0.2, z: 3.62863e+20
x: 7.6, y: 0.4, z: 3.62863e+20
x: 7.6, y: 0.6, z: 3.62863e+20
x: 7.6, y: 0.8, z: 3.62863e+20
x: 7.6, y: 1, z: 3.62863e+20
x: 7.6, y: 1.2, z: 3.62863e+20
x: 7.6, y: 1.4, z: 3.62863e+20
x: 7.6, y: 1.6, z: 3.62863e+20
x: 7.6, y: 1.8, z: 3.62863e+20
x: 7.6, y: 2, z: 3.62863e+20
x: 7.6, y: 2.2, z: 3.62863e+20
x: 7.6, y: 2.4, z: 3.62863e+20
x: 7.6, y: 2.6, z: 3.62863e+20
x: 7.6, y: 2.8, z: 3.62863e+20
x: 7.6, y: 3, z: 3.62863e+20
x: 7.6, y: 3.2, z: 3.62863e+20
x: 7.6, y: 3.4, z: 3.62863e+20
x: 7.6, y: 3.6, z: 3.62863e+20
x: 7.6, y: 3.8, z: 3.62863e+20
x: 7.6, y: 4, z: 3.62863e+20
x: 7.6, y: 4.2, z: 3.62863e+20
x: 7.6, y: 4.4, z: 3.62863e+20
x: 7.6, y: 4.6, z: 3.62863e+20
x: 7.6, y: 4.8, z: 3.62863e+20
x: 7.6, y: 5, z: 3.62863e+20
x: 7.6, y: 5.2, z: 3.62863e+20
x: 7.6, y: 5.4, z: 3.62863e+20
x: 7.6, y: 5.6, z: 3.62863e+20
x: 7.6, y: 5.8, z: 3.62863e+20
x: 7.6, y: 6, z: 3.62863e+20
x: 7.6, y: 6.2, z: 3.62863e+20
x: 7.6, y: 6.4, z: 3.62863e+20
x: 7.6, y: 6.6, z: 3.62863e+20
x: 7.6, y: 6.8, z: 3.62863e+20
x: 7.6, y: 7, z: 3.62863e+20
x: 7.6, y: 7.2, z: 3.62863e+20
x: 7.6, y: 7.4, z: 3.62863e+20
x: 7.6, y: 7.6, z: 3.62863e+20
x: 7.6, y: 7.8, z: 3.62863e+20
x: 7.6, y: 8, z: 3.62863e+20
x: 7.6, y: 8.2, z: 3.62863e+20
x: 7.6, y: 8.4, z: 3.62863e+20
x: 7.6, y: 8.6, z: 3.62863e+20
x: 7.6, y: 8.8, z: 3.62863e+20
x: 7.6, y: 9, z: 3.62863e+20
x: 7.6, y: 9.2, z: 3.62863e+20
x: 7.6, y: 9.4, z: 3.62863e+20
x: 7.6, y: 9.6, z: 3.62863e+20
x: 7.6, y: 9.8, z: 3.62863e+20
x: 7.6, y: 10, z: 3.62863e+20
x: 7.8, y: -10, z: 2.86825e+62
x: 7.8, y: -9.8, z: 2.86825e+62
x: 7.8, y: -9.6, z: 2.86825e+62
x: 7.8, y: -9.4, z: 2.86825e+62
x: 7.8, y: -9.2, z: 2.86825e+62
x: 7.8, y: -9, z: 2.86825e+62
x: 7.8, y: -8.8, z: 2.86825e+62
x: 7.8, y: -8.6, z: 2.86825e+62
x: 7.8, y: -8.4, z: 2.86825e+62
x: 7.8, y: -8.2, z: 2.86825e+62
x: 7.8, y: -8, z: 2.86825e+62
x: 7.8, y: -7.8, z: 2.86825e+62
x: 7.8, y: -7.6, z: 2.86825e+62
x: 7.8, y: -7.4, z: 2.86825e+62
x: 7.8, y: -7.2, z: 2.86825e+62
x: 7.8, y: -7, z: 2.86825e+62
x: 7.8, y: -6.8, z: 2.86825e+62
x: 7.8, y: -6.6, z: 2.86825e+62
x: 7.8, y: -6.4, z: 2.86825e+62
x: 7.8, y: -6.2, z: 2.86825e+62
x: 7.8, y: -6, z: 2.86825e+62
x: 7.8, y: -5.8, z: 2.86825e+62
x: 7.8, y: -5.6, z: 2.86825e+62
x: 7.8, y: -5.4, z: 2.86825e+62
x: 7.8, y: -5.2, z: 2.86825e+62
x: 7.8, y: -5, z: 2.86825e+62
x: 7.8, y: -4.8, z: 2.86825e+62
x: 7.8, y: -4.6, z: 2.86825e+62
x: 7.8, y: -4.4, z: 2.86825e+62
x: 7.8, y: -4.2, z: 2.86825e+62
x: 7.8, y: -4, z: 2.86825e+62
x: 7.8, y: -3.8, z: 2.86825e+62
x: 7.8, y: -3.6, z: 2.86825e+62
x: 7.8, y: -3.4, z: 2.86825e+62
x: 7.8, y: -3.2, z: 2.86825e+62
x: 7.8, y: -3, z: 2.86825e+62
x: 7.8, y: -2.8, z: 2.86825e+62
x: 7.8, y: -2.6, z: 2.86825e+62
x: 7.8, y: -2.4, z: 2.86825e+62
x: 7.8, y: -2.2, z: 2.86825e+62
x: 7.8, y: -2, z: 2.86825e+62
x: 7.8, y: -1.8, z: 2.86825e+62
x: 7.8, y: -1.6, z: 2.86825e+62
x: 7.8, y: -1.4, z: 2.86825e+62
x: 7.8, y: -1.2, z: 2.86825e+62
x: 7.8, y: -1, z: 2.86825e+62
x: 7.8, y: -0.8, z: 2.86825e+62
x: 7.8, y: -0.6, z: 2.86825e+62
x: 7.8, y: -0.4, z: 2.86825e+62
x: 7.8, y: -0.2, z: 2.86825e+62
x: 7.8, y: -2.05391e-15, z: 2.86825e+62
x: 7.8, y: 0.2, z: 6.59486e+20
x: 7.8, y: 0.4, z: 6.59486e+20
x: 7.8, y: 0.6, z: 6.59486e+20
x: 7.8, y: 0.8, z: 6.59486e+20
x: 7.8, y: 1, z: 6.59486e+20
x: 7.8, y: 1.2, z: 6.59486e+20
x: 7.8, y: 1.4, z: 6.59486e+20
x: 7.8, y: 1.6, z: 6.59486e+20
x: 7.8, y: 1.8, z: 6.59486e+20
x: 7.8, y: 2, z: 6.59486e+20
x: 7.8, y: 2.2, z: 6.59486e+20
x: 7.8, y: 2.4, z: 6.59486e+20
x: 7.8, y: 2.6, z: 6.59486e+20
x: 7.8, y: 2.8, z: 6.59486e+20
x: 7.8, y: 3, z: 6.59486e+20
x: 7.8, y: 3.2, z: 6.59486e+20
x: 7.8, y: 3.4, z: 6.59486e+20
x: 7.8, y: 3.6, z: 6.59486e+20
x: 7.8, y: 3.8, z: 6.59486e+20
x: 7.8, y: 4, z: 6.59486e+20
x: 7.8, y: 4.2, z: 6.59486e+20
x: 7.8, y: 4.4, z: 6.59486e+20
x: 7.8, y: 4.6, z: 6.59486e+20
x: 7.8, y: 4.8, z: 6.59486e+20
x: 7.8, y: 5, z: 6.59486e+20
x: 7.8, y: 5.2, z: 6.59486e+20
x: 7.8, y: 5.4, z: 6.59486e+20
x: 7.8, y: 5.6, z: 6.59486e+20
x: 7.8, y: 5.8, z: 6.59486e+20
x: 7.8, y: 6, z: 6.59486e+20
x: 7.8, y: 6.2, z: 6.59486e+20
x: 7.8, y: 6.4, z: 6.59486e+20
x: 7.8, y: 6.6, z: 6.59486e+20
x: 7.8, y: 6.8, z: 6.59486e+20
x: 7.8, y: 7, z: 6.59486e+20
x: 7.8, y: 7.2, z: 6.59486e+20
x: 7.8, y: 7.4, z: 6.59486e+20
x: 7.8, y: 7.6, z: 6.59486e+20
x: 7.8, y: 7.8, z: 6.59486e+20
x: 7.8, y: 8, z: 6.59486e+20
x: 7.8, y: 8.2, z: 6.59486e+20
x: 7.8, y: 8.4, z: 6.59486e+20
x: 7.8, y: 8.6, z: 6.59486e+20
x: 7.8, y: 8.8, z: 6.59486e+20
x: 7.8, y: 9, z: 6.59486e+20
x: 7.8, y: 9.2, z: 6.59486e+20
x: 7.8, y: 9.4, z: 6.59486e+20
x: 7.8, y: 9.6, z: 6.59486e+20
x: 7.8, y: 9.8, z: 6.59486e+20
x: 7.8, y: 10, z: 6.59486e+20
x: 8, y: -10, z: 1.6455e+63
x: 8, y: -9.8, z: 1.6455e+63
x: 8, y: -9.6, z: 1.6455e+63
x: 8, y: -9.4, z: 1.6455e+63
x: 8, y: -9.2, z: 1.6455e+63
x: 8, y: -9, z: 1.6455e+63
x: 8, y: -8.8, z: 1.6455e+63
x: 8, y: -8.6, z: 1.6455e+63
x: 8, y: -8.4, z: 1.6455e+63
x: 8, y: -8.2, z: 1.6455e+63
x: 8, y: -8, z: 1.6455e+63
x: 8, y: -7.8, z: 1.6455e+63
x: 8, y: -7.6, z: 1.6455e+63
x: 8, y: -7.4, z: 1.6455e+63
x: 8, y: -7.2, z: 1.6455e+63
x: 8, y: -7, z: 1.6455e+63
x: 8, y: -6.8, z: 1.6455e+63
x: 8, y: -6.6, z: 1.6455e+63
x: 8, y: -6.4, z: 1.6455e+63
x: 8, y: -6.2, z: 1.6455e+63
x: 8, y: -6, z: 1.6455e+63
x: 8, y: -5.8, z: 1.6455e+63
x: 8, y: -5.6, z: 1.6455e+63
x: 8, y: -5.4, z: 1.6455e+63
x: 8, y: -5.2, z: 1.6455e+63
x: 8, y: -5, z: 1.6455e+63
x: 8, y: -4.8, z: 1.6455e+63
x: 8, y: -4.6, z: 1.6455e+63
x: 8, y: -4.4, z: 1.6455e+63
x: 8, y: -4.2, z: 1.6455e+63
x: 8, y: -4, z: 1.6455e+63
x: 8, y: -3.8, z: 1.6455e+63
x: 8, y: -3.6, z: 1.6455e+63
x: 8, y: -3.4, z: 1.6455e+63
x: 8, y: -3.2, z: 1.6455e+63
x: 8, y: -3, z: 1.6455e+63
x: 8, y: -2.8, z: 1.6455e+63
x: 8, y: -2.6, z: 1.6455e+63
x: 8, y: -2.4, z: 1.6455e+63
x: 8, y: -2.2, z: 1.6455e+63
x: 8, y: -2, z: 1.6455e+63
x: 8, y: -1.8, z: 1.6455e+63
x: 8, y: -1.6, z: 1.6455e+63
x: 8, y: -1.4, z: 1.6455e+63
x: 8, y: -1.2, z: 1.6455e+63
x: 8, y: -1, z: 1.6455e+63
x: 8, y: -0.8, z: 1.6455e+63
x: 8, y: -0.6, z: 1.6455e+63
x: 8, y: -0.4, z: 1.6455e+63
x: 8, y: -0.2, z: 1.6455e+63
x: 8, y: -2.05391e-15, z: 1.6455e+63
x: 8, y: 0.2, z: 1.18059e+21
x: 8, y: 0.4, z: 1.18059e+21
x: 8, y: 0.6, z: 1.18059e+21
x: 8, y: 0.8, z: 1.18059e+21
x: 8, y: 1, z: 1.18059e+21
x: 8, y: 1.2, z: 1.18059e+21
x: 8, y: 1.4, z: 1.18059e+21
x: 8, y: 1.6, z: 1.18059e+21
x: 8, y: 1.8, z: 1.18059e+21
x: 8, y: 2, z: 1.18059e+21
x: 8, y: 2.2, z: 1.18059e+21
x: 8, y: 2.4, z: 1.18059e+21
x: 8, y: 2.6, z: 1.18059e+21
x: 8, y: 2.8, z: 1.18059e+21
x: 8, y: 3, z: 1.18059e+21
x: 8, y: 3.2, z: 1.18059e+21
x: 8, y: 3.4, z: 1.18059e+21
x: 8, y: 3.6, z: 1.18059e+21
x: 8, y: 3.8, z: 1.18059e+21
x: 8, y: 4, z: 1.18059e+21
x: 8, y: 4.2, z: 1.18059e+21
x: 8, y: 4.4, z: 1.18059e+21
x: 8, y: 4.6, z: 1.18059e+21
x: 8, y: 4.8, z: 1.18059e+21
x: 8, y: 5, z: 1.18059e+21
x: 8, y: 5.2, z: 1.18059e+21
x: 8, y: 5.4, z: 1.18059e+21
x: 8, y: 5.6, z: 1.18059e+21
x: 8, y: 5.8, z: 1.18059e+21
x: 8, y: 6, z: 1.18059e+21
x: 8, y: 6.2, z: 1.18059e+21
x: 8, y: 6.4, z: 1.18059e+21
x: 8, y: 6.6, z: 1.18059e+21
x: 8, y: 6.8, z: 1.18059e+21
x: 8, y: 7, z: 1.18059e+21
x: 8, y: 7.2, z: 1.18059e+21
x: 8, y: 7.4, z: 1.18059e+21
x: 8, y: 7.6, z: 1.18059e+21
x: 8, y: 7.8, z: 1.18059e+21
x: 8, y: 8, z: 1.18059e+21
x: 8, y: 8.2, z: 1.18059e+21
x: 8, y: 8.4, z: 1.18059e+21
x: 8, y: 8.6, z: 1.18059e+21
x: 8, y: 8.8, z: 1.18059e+21
x: 8, y: 9, z: 1.18059e+21
x: 8, y: 9.2, z: 1.18059e+21
x: 8, y: 9.4, z: 1.18059e+21
x: 8, y: 9.6, z: 1.18059e+21
x: 8, y: 9.8, z: 1.18059e+21
x: 8, y: 10, z: 1.18059e+21
x: 8.2, y: -10, z: 9.04161e+63
x: 8.2, y: -9.8, z: 9.04161e+63
x: 8.2, y: -9.6, z: 9.04161e+63
x: 8.2, y: -9.4, z: 9.04161e+63
x: 8.2, y: -9.2, z: 9.04161e+63
x: 8.2, y: -9, z: 9.04161e+63
x: 8.2, y: -8.8, z: 9.04161e+63
x: 8.2, y: -8.6, z: 9.04161e+63
x: 8.2, y: -8.4, z: 9.04161e+63
x: 8.2, y: -8.2, z: 9.04161e+63
x: 8.2, y: -8, z: 9.04161e+63
x: 8.2, y: -7.8, z: 9.04161e+63
x: 8.2, y: -7.6, z: 9.04161e+63
x: 8.2, y: -7.4, z: 9.04161e+63
x: 8.2, y: -7.2, z: 9.04161e+63
x: 8.2, y: -7, z: 9.04161e+63
x: 8.2, y: -6.8, z: 9.04161e+63
x: 8.2, y: -6.6, z: 9.04161e+63
x: 8.2, y: -6.4, z: 9.04161e+63
x: 8.2, y: -6.2, z: 9.04161e+63
x: 8.2, y: -6, z: 9.04161e+63
x: 8.2, y: -5.8, z: 9.04161e+63
x: 8.2, y: -5.6, z: 9.04161e+63
x: 8.2, y: -5.4, z: 9.04161e+63
x: 8.2, y: -5.2, z: 9.04161e+63
x: 8.2, y: -5, z: 9.04161e+63
x: 8.2, y: -4.8, z: 9.04161e+63
x: 8.2, y: -4.6, z: 9.04161e+63
x: 8.2, y: -4.4, z: 9.04161e+63
x: 8.2, y: -4.2, z: 9.04161e+63
x: 8.2, y: -4, z: 9.04161e+63
x: 8.2, y: -3.8, z: 9.04161e+63
x: 8.2, y: -3.6, z: 9.04161e+63
x: 8.2, y: -3.4, z: 9.04161e+63
x: 8.2, y: -3.2, z: 9.04161e+63
x: 8.2, y: -3, z: 9.04161e+63
x: 8.2, y: -2.8, z: 9.04161e+63
x: 8.2, y: -2.6, z: 9.04161e+63
x: 8.2, y: -2.4, z: 9.04161e+63
x: 8.2, y: -2.2, z: 9.04161e+63
x: 8.2, y: -2, z: 9.04161e+63
x: 8.2, y: -1.8, z: 9.04161e+63
x: 8.2, y: -1.6, z: 9.04161e+63
x: 8.2, y: -1.4, z: 9.04161e+63
x: 8.2, y: -1.2, z: 9.04161e+63
x: 8.2, y: -1, z: 9.04161e+63
x: 8.2, y: -0.8, z: 9.04161e+63
x: 8.2, y: -0.6, z: 9.04161e+63
x: 8.2, y: -0.4, z: 9.04161e+63
x: 8.2, y: -0.2, z: 9.04161e+63
x: 8.2, y: -2.05391e-15, z: 9.04161e+63
x: 8.2, y: 0.2, z: 2.08328e+21
x: 8.2, y: 0.4, z: 2.08328e+21
x: 8.2, y: 0.6, z: 2.08328e+21
x: 8.2, y: 0.8, z: 2.08328e+21
x: 8.2, y: 1, z: 2.08328e+21
x: 8.2, y: 1.2, z: 2.08328e+21
x: 8.2, y: 1.4, z: 2.08328e+21
x: 8.2, y: 1.6, z: 2.08328e+21
x: 8.2, y: 1.8, z: 2.08328e+21
x: 8.2, y: 2, z: 2.08328e+21
x: 8.2, y: 2.2, z: 2.08328e+21
x: 8.2, y: 2.4, z: 2.08328e+21
x: 8.2, y: 2.6, z: 2.08328e+21
x: 8.2, y: 2.8, z: 2.08328e+21
x: 8.2, y: 3, z: 2.08328e+21
x: 8.2, y: 3.2, z: 2.08328e+21
x: 8.2, y: 3.4, z: 2.08328e+21
x: 8.2, y: 3.6, z: 2.08328e+21
x: 8.2, y: 3.8, z: 2.08328e+21
x: 8.2, y: 4, z: 2.08328e+21
x: 8.2, y: 4.2, z: 2.08328e+21
x: 8.2, y: 4.4, z: 2.08328e+21
x: 8.2, y: 4.6, z: 2.08328e+21
x: 8.2, y: 4.8, z: 2.08328e+21
x: 8.2, y: 5, z: 2.08328e+21
x: 8.2, y: 5.2, z: 2.08328e+21
x: 8.2, y: 5.4, z: 2.08328e+21
x: 8.2, y: 5.6, z: 2.08328e+21
x: 8.2, y: 5.8, z: 2.08328e+21
x: 8.2, y: 6, z: 2.08328e+21
x: 8.2, y: 6.2, z: 2.08328e+21
x: 8.2, y: 6.4, z: 2.08328e+21
x: 8.2, y: 6.6, z: 2.08328e+21
x: 8.2, y: 6.8, z: 2.08328e+21
x: 8.2, y: 7, z: 2.08328e+21
x: 8.2, y: 7.2, z: 2.08328e+21
x: 8.2, y: 7.4, z: 2.08328e+21
x: 8.2, y: 7.6, z: 2.08328e+21
x: 8.2, y: 7.8, z: 2.08328e+21
x: 8.2, y: 8, z: 2.08328e+21
x: 8.2, y: 8.2, z: 2.08328e+21
x: 8.2, y: 8.4, z: 2.08328e+21
x: 8.2, y: 8.6, z: 2.08328e+21
x: 8.2, y: 8.8, z: 2.08328e+21
x: 8.2, y: 9, z: 2.08328e+21
x: 8.2, y: 9.2, z: 2.08328e+21
x: 8.2, y: 9.4, z: 2.08328e+21
x: 8.2, y: 9.6, z: 2.08328e+21
x: 8.2, y: 9.8, z: 2.08328e+21
x: 8.2, y: 10, z: 2.08328e+21
x: 8.4, y: -10, z: 4.76827e+64
x: 8.4, y: -9.8, z: 4.76827e+64
x: 8.4, y: -9.6, z: 4.76827e+64
x: 8.4, y: -9.4, z: 4.76827e+64
x: 8.4, y: -9.2, z: 4.76827e+64
x: 8.4, y: -9, z: 4.76827e+64
x: 8.4, y: -8.8, z: 4.76827e+64
x: 8.4, y: -8.6, z: 4.76827e+64
x: 8.4, y: -8.4, z: 4.76827e+64
x: 8.4, y: -8.2, z: 4.76827e+64
x: 8.4, y: -8, z: 4.76827e+64
x: 8.4, y: -7.8, z: 4.76827e+64
x: 8.4, y: -7.6, z: 4.76827e+64
x: 8.4, y: -7.4, z: 4.76827e+64
x: 8.4, y: -7.2, z: 4.76827e+64
x: 8.4, y: -7, z: 4.76827e+64
x: 8.4, y: -6.8, z: 4.76827e+64
x: 8.4, y: -6.6, z: 4.76827e+64
x: 8.4, y: -6.4, z: 4.76827e+64
x: 8.4, y: -6.2, z: 4.76827e+64
x: 8.4, y: -6, z: 4.76827e+64
x: 8.4, y: -5.8, z: 4.76827e+64
x: 8.4, y: -5.6, z: 4.76827e+64
x: 8.4, y: -5.4, z: 4.76827e+64
x: 8.4, y: -5.2, z: 4.76827e+64
x: 8.4, y: -5, z: 4.76827e+64
x: 8.4, y: -4.8, z: 4.76827e+64
x: 8.4, y: -4.6, z: 4.76827e+64
x: 8.4, y: -4.4, z: 4.76827e+64
x: 8.4, y: -4.2, z: 4.76827e+64
x: 8.4, y: -4, z: 4.76827e+64
x: 8.4, y: -3.8, z: 4.76827e+64
x: 8.4, y: -3.6, z: 4.76827e+64
x: 8.4, y: -3.4, z: 4.76827e+64
x: 8.4, y: -3.2, z: 4.76827e+64
x: 8.4, y: -3, z: 4.76827e+64
x: 8.4, y: -2.8, z: 4.76827e+64
x: 8.4, y: -2.6, z: 4.76827e+64
x: 8.4, y: -2.4, z: 4.76827e+64
x: 8.4, y: -2.2, z: 4.76827e+64
x: 8.4, y: -2, z: 4.76827e+64
x: 8.4, y: -1.8, z: 4.76827e+64
x: 8.4, y: -1.6, z: 4.76827e+64
x: 8.4, y: -1.4, z: 4.76827e+64
x: 8.4, y: -1.2, z: 4.76827e+64
x: 8.4, y: -1, z: 4.76827e+64
x: 8.4, y: -0.8, z: 4.76827e+64
x: 8.4, y: -0.6, z: 4.76827e+64
x: 8.4, y: -0.4, z: 4.76827e+64
x: 8.4, y: -0.2, z: 4.76827e+64
x: 8.4, y: -2.05391e-15, z: 4.76827e+64
x: 8.4, y: 0.2, z: 3.62622e+21
x: 8.4, y: 0.4, z: 3.62622e+21
x: 8.4, y: 0.6, z: 3.62622e+21
x: 8.4, y: 0.8, z: 3.62622e+21
x: 8.4, y: 1, z: 3.62622e+21
x: 8.4, y: 1.2, z: 3.62622e+21
x: 8.4, y: 1.4, z: 3.62622e+21
x: 8.4, y: 1.6, z: 3.62622e+21
x: 8.4, y: 1.8, z: 3.62622e+21
x: 8.4, y: 2, z: 3.62622e+21
x: 8.4, y: 2.2, z: 3.62622e+21
x: 8.4, y: 2.4, z: 3.62622e+21
x: 8.4, y: 2.6, z: 3.62622e+21
x: 8.4, y: 2.8, z: 3.62622e+21
x: 8.4, y: 3, z: 3.62622e+21
x: 8.4, y: 3.2, z: 3.62622e+21
x: 8.4, y: 3.4, z: 3.62622e+21
x: 8.4, y: 3.6, z: 3.62622e+21
x: 8.4, y: 3.8, z: 3.62622e+21
x: 8.4, y: 4, z: 3.62622e+21
x: 8.4, y: 4.2, z: 3.62622e+21
x: 8.4, y: 4.4, z: 3.62622e+21
x: 8.4, y: 4.6, z: 3.62622e+21
x: 8.4, y: 4.8, z: 3.62622e+21
x: 8.4, y: 5, z: 3.62622e+21
x: 8.4, y: 5.2, z: 3.62622e+21
x: 8.4, y: 5.4, z: 3.62622e+21
x: 8.4, y: 5.6, z: 3.62622e+21
x: 8.4, y: 5.8, z: 3.62622e+21
x: 8.4, y: 6, z: 3.62622e+21
x: 8.4, y: 6.2, z: 3.62622e+21
x: 8.4, y: 6.4, z: 3.62622e+21
x: 8.4, y: 6.6, z: 3.62622e+21
x: 8.4, y: 6.8, z: 3.62622e+21
x: 8.4, y: 7, z: 3.62622e+21
x: 8.4, y: 7.2, z: 3.62622e+21
x: 8.4, y: 7.4, z: 3.62622e+21
x: 8.4, y: 7.6, z: 3.62622e+21
x: 8.4, y: 7.8, z: 3.62622e+21
x: 8.4, y: 8, z: 3.62622e+21
x: 8.4, y: 8.2, z: 3.62622e+21
x: 8.4, y: 8.4, z: 3.62622e+21
x: 8.4, y: 8.6, z: 3.62622e+21
x: 8.4, y: 8.8, z: 3.62622e+21
x: 8.4, y: 9, z: 3.62622e+21
x: 8.4, y: 9.2, z: 3.62622e+21
x: 8.4, y: 9.4, z: 3.62622e+21
x: 8.4, y: 9.6, z: 3.62622e+21
x: 8.4, y: 9.8, z: 3.62622e+21
x: 8.4, y: 10, z: 3.62622e+21
x: 8.6, y: -10, z: 2.41815e+65
x: 8.6, y: -9.8, z: 2.41815e+65
x: 8.6, y: -9.6, z: 2.41815e+65
x: 8.6, y: -9.4, z: 2.41815e+65
x: 8.6, y: -9.2, z: 2.41815e+65
x: 8.6, y: -9, z: 2.41815e+65
x: 8.6, y: -8.8, z: 2.41815e+65
x: 8.6, y: -8.6, z: 2.41815e+65
x: 8.6, y: -8.4, z: 2.41815e+65
x: 8.6, y: -8.2, z: 2.41815e+65
x: 8.6, y: -8, z: 2.41815e+65
x: 8.6, y: -7.8, z: 2.41815e+65
x: 8.6, y: -7.6, z: 2.41815e+65
x: 8.6, y: -7.4, z: 2.41815e+65
x: 8.6, y: -7.2, z: 2.41815e+65
x: 8.6, y: -7, z: 2.41815e+65
x: 8.6, y: -6.8, z: 2.41815e+65
x: 8.6, y: -6.6, z: 2.41815e+65
x: 8.6, y: -6.4, z: 2.41815e+65
x: 8.6, y: -6.2, z: 2.41815e+65
x: 8.6, y: -6, z: 2.41815e+65
x: 8.6, y: -5.8, z: 2.41815e+65
x: 8.6, y: -5.6, z: 2.41815e+65
x: 8.6, y: -5.4, z: 2.41815e+65
x: 8.6, y: -5.2, z: 2.41815e+65
x: 8.6, y: -5, z: 2.41815e+65
x: 8.6, y: -4.8, z: 2.41815e+65
x: 8.6, y: -4.6, z: 2.41815e+65
x: 8.6, y: -4.4, z: 2.41815e+65
x: 8.6, y: -4.2, z: 2.41815e+65
x: 8.6, y: -4, z: 2.41815e+65
x: 8.6, y: -3.8, z: 2.41815e+65
x: 8.6, y: -3.6, z: 2.41815e+65
x: 8.6, y: -3.4, z: 2.41815e+65
x: 8.6, y: -3.2, z: 2.41815e+65
x: 8.6, y: -3, z: 2.41815e+65
x: 8.6, y: -2.8, z: 2.41815e+65
x: 8.6, y: -2.6, z: 2.41815e+65
x: 8.6, y: -2.4, z: 2.41815e+65
x: 8.6, y: -2.2, z: 2.41815e+65
x: 8.6, y: -2, z: 2.41815e+65
x: 8.6, y: -1.8, z: 2.41815e+65
x: 8.6, y: -1.6, z: 2.41815e+65
x: 8.6, y: -1.4, z: 2.41815e+65
x: 8.6, y: -1.2, z: 2.41815e+65
x: 8.6, y: -1, z: 2.41815e+65
x: 8.6, y: -0.8, z: 2.41815e+65
x: 8.6, y: -0.6, z: 2.41815e+65
x: 8.6, y: -0.4, z: 2.41815e+65
x: 8.6, y: -0.2, z: 2.41815e+65
x: 8.6, y: -2.05391e-15, z: 2.41815e+65
x: 8.6, y: 0.2, z: 6.23009e+21
x: 8.6, y: 0.4, z: 6.23009e+21
x: 8.6, y: 0.6, z: 6.23009e+21
x: 8.6, y: 0.8, z: 6.23009e+21
x: 8.6, y: 1, z: 6.23009e+21
x: 8.6, y: 1.2, z: 6.23009e+21
x: 8.6, y: 1.4, z: 6.23009e+21
x: 8.6, y: 1.6, z: 6.23009e+21
x: 8.6, y: 1.8, z: 6.23009e+21
